id,longitude,latitude,time,precipitation
0,-74.67245799243521,4.828444652142427,"{'type': 'Date', 'value': 1577836800000}",0
1,-74.67245799243521,4.828444652142427,"{'type': 'Date', 'value': 1577923200000}",0
2,-74.67245799243521,4.828444652142427,"{'type': 'Date', 'value': 1578009600000}",0
3,-74.67245799243521,4.828444652142427,"{'type': 'Date', 'value': 1578096000000}",0
4,-74.67245799243521,4.828444652142427,"{'type': 'Date', 'value': 1578182400000}",0
5,-74.67245799243521,4.828444652142427,"{'type': 'Date', 'value': 1578268800000}",0
6,-74.67245799243521,4.828444652142427,"{'type': 'Date', 'value': 1578355200000}",0
7,-74.67245799243521,4.828444652142427,"{'type': 'Date', 'value': 1578441600000}",0
8,-74.67245799243521,4.828444652142427,"{'type': 'Date', 'value': 1578528000000}",0
9,-74.67245799243521,4.828444652142427,"{'type': 'Date', 'value': 1578614400000}",0
10,-74.67245799243521,4.828444652142427,"{'type': 'Date', 'value': 1578700800000}",0
11,-74.67245799243521,4.828444652142427,"{'type': 'Date', 'value': 1578787200000}",0
12,-74.67245799243521,4.828444652142427,"{'type': 'Date', 'value': 1578873600000}",0
13,-74.67245799243521,4.828444652142427,"{'type': 'Date', 'value': 1578960000000}",0.2826651930809021
14,-74.67245799243521,4.828444652142427,"{'type': 'Date', 'value': 1579046400000}",1.1563122272491455
15,-74.67245799243521,4.828444652142427,"{'type': 'Date', 'value': 1579132800000}",0
16,-74.67245799243521,4.828444652142427,"{'type': 'Date', 'value': 1579219200000}",0
17,-74.67245799243521,4.828444652142427,"{'type': 'Date', 'value': 1579305600000}",0
18,-74.67245799243521,4.828444652142427,"{'type': 'Date', 'value': 1579392000000}",0
19,-74.67245799243521,4.828444652142427,"{'type': 'Date', 'value': 1579478400000}",11.519598007202148
20,-74.67245799243521,4.828444652142427,"{'type': 'Date', 'value': 1579564800000}",5.19190788269043
21,-74.67245799243521,4.828444652142427,"{'type': 'Date', 'value': 1579651200000}",0
22,-74.67245799243521,4.828444652142427,"{'type': 'Date', 'value': 1579737600000}",0
23,-74.67245799243521,4.828444652142427,"{'type': 'Date', 'value': 1579824000000}",1.0151325464248657
24,-74.67245799243521,4.828444652142427,"{'type': 'Date', 'value': 1579910400000}",20.50617218017578
25,-74.67245799243521,4.828444652142427,"{'type': 'Date', 'value': 1579996800000}",0
26,-74.67245799243521,4.828444652142427,"{'type': 'Date', 'value': 1580083200000}",0
27,-74.67245799243521,4.828444652142427,"{'type': 'Date', 'value': 1580169600000}",0
28,-74.67245799243521,4.828444652142427,"{'type': 'Date', 'value': 1580256000000}",0
0,-71.97751214007666,4.828444652142427,"{'type': 'Date', 'value': 1577836800000}",0
1,-71.97751214007666,4.828444652142427,"{'type': 'Date', 'value': 1577923200000}",0
2,-71.97751214007666,4.828444652142427,"{'type': 'Date', 'value': 1578009600000}",0
3,-71.97751214007666,4.828444652142427,"{'type': 'Date', 'value': 1578096000000}",0
4,-71.97751214007666,4.828444652142427,"{'type': 'Date', 'value': 1578182400000}",0
5,-71.97751214007666,4.828444652142427,"{'type': 'Date', 'value': 1578268800000}",1.085420846939087
6,-71.97751214007666,4.828444652142427,"{'type': 'Date', 'value': 1578355200000}",0
7,-71.97751214007666,4.828444652142427,"{'type': 'Date', 'value': 1578441600000}",0
8,-71.97751214007666,4.828444652142427,"{'type': 'Date', 'value': 1578528000000}",0
9,-71.97751214007666,4.828444652142427,"{'type': 'Date', 'value': 1578614400000}",0
10,-71.97751214007666,4.828444652142427,"{'type': 'Date', 'value': 1578700800000}",1.312937617301941
11,-71.97751214007666,4.828444652142427,"{'type': 'Date', 'value': 1578787200000}",0
12,-71.97751214007666,4.828444652142427,"{'type': 'Date', 'value': 1578873600000}",0
13,-71.97751214007666,4.828444652142427,"{'type': 'Date', 'value': 1578960000000}",0
14,-71.97751214007666,4.828444652142427,"{'type': 'Date', 'value': 1579046400000}",0
15,-71.97751214007666,4.828444652142427,"{'type': 'Date', 'value': 1579132800000}",0
16,-71.97751214007666,4.828444652142427,"{'type': 'Date', 'value': 1579219200000}",0.5622648596763611
17,-71.97751214007666,4.828444652142427,"{'type': 'Date', 'value': 1579305600000}",0
18,-71.97751214007666,4.828444652142427,"{'type': 'Date', 'value': 1579392000000}",0
19,-71.97751214007666,4.828444652142427,"{'type': 'Date', 'value': 1579478400000}",0
20,-71.97751214007666,4.828444652142427,"{'type': 'Date', 'value': 1579564800000}",0
21,-71.97751214007666,4.828444652142427,"{'type': 'Date', 'value': 1579651200000}",0
22,-71.97751214007666,4.828444652142427,"{'type': 'Date', 'value': 1579737600000}",0
23,-71.97751214007666,4.828444652142427,"{'type': 'Date', 'value': 1579824000000}",3.3855981826782227
24,-71.97751214007666,4.828444652142427,"{'type': 'Date', 'value': 1579910400000}",0
25,-71.97751214007666,4.828444652142427,"{'type': 'Date', 'value': 1579996800000}",0
26,-71.97751214007666,4.828444652142427,"{'type': 'Date', 'value': 1580083200000}",0
27,-71.97751214007666,4.828444652142427,"{'type': 'Date', 'value': 1580169600000}",0
28,-71.97751214007666,4.828444652142427,"{'type': 'Date', 'value': 1580256000000}",0
0,-74.67245799243521,5.053023473172308,"{'type': 'Date', 'value': 1577836800000}",0
1,-74.67245799243521,5.053023473172308,"{'type': 'Date', 'value': 1577923200000}",0
2,-74.67245799243521,5.053023473172308,"{'type': 'Date', 'value': 1578009600000}",0
3,-74.67245799243521,5.053023473172308,"{'type': 'Date', 'value': 1578096000000}",0
4,-74.67245799243521,5.053023473172308,"{'type': 'Date', 'value': 1578182400000}",0
5,-74.67245799243521,5.053023473172308,"{'type': 'Date', 'value': 1578268800000}",0
6,-74.67245799243521,5.053023473172308,"{'type': 'Date', 'value': 1578355200000}",0
7,-74.67245799243521,5.053023473172308,"{'type': 'Date', 'value': 1578441600000}",0
8,-74.67245799243521,5.053023473172308,"{'type': 'Date', 'value': 1578528000000}",0
9,-74.67245799243521,5.053023473172308,"{'type': 'Date', 'value': 1578614400000}",0
10,-74.67245799243521,5.053023473172308,"{'type': 'Date', 'value': 1578700800000}",0
11,-74.67245799243521,5.053023473172308,"{'type': 'Date', 'value': 1578787200000}",0
12,-74.67245799243521,5.053023473172308,"{'type': 'Date', 'value': 1578873600000}",0
13,-74.67245799243521,5.053023473172308,"{'type': 'Date', 'value': 1578960000000}",0
14,-74.67245799243521,5.053023473172308,"{'type': 'Date', 'value': 1579046400000}",0
15,-74.67245799243521,5.053023473172308,"{'type': 'Date', 'value': 1579132800000}",0
16,-74.67245799243521,5.053023473172308,"{'type': 'Date', 'value': 1579219200000}",0
17,-74.67245799243521,5.053023473172308,"{'type': 'Date', 'value': 1579305600000}",0
18,-74.67245799243521,5.053023473172308,"{'type': 'Date', 'value': 1579392000000}",0
19,-74.67245799243521,5.053023473172308,"{'type': 'Date', 'value': 1579478400000}",11.259360313415527
20,-74.67245799243521,5.053023473172308,"{'type': 'Date', 'value': 1579564800000}",16.400644302368164
21,-74.67245799243521,5.053023473172308,"{'type': 'Date', 'value': 1579651200000}",2.3955745697021484
22,-74.67245799243521,5.053023473172308,"{'type': 'Date', 'value': 1579737600000}",0
23,-74.67245799243521,5.053023473172308,"{'type': 'Date', 'value': 1579824000000}",0
24,-74.67245799243521,5.053023473172308,"{'type': 'Date', 'value': 1579910400000}",13.934011459350586
25,-74.67245799243521,5.053023473172308,"{'type': 'Date', 'value': 1579996800000}",0
26,-74.67245799243521,5.053023473172308,"{'type': 'Date', 'value': 1580083200000}",0
27,-74.67245799243521,5.053023473172308,"{'type': 'Date', 'value': 1580169600000}",0
28,-74.67245799243521,5.053023473172308,"{'type': 'Date', 'value': 1580256000000}",0
0,-74.44787917140533,5.053023473172308,"{'type': 'Date', 'value': 1577836800000}",0
1,-74.44787917140533,5.053023473172308,"{'type': 'Date', 'value': 1577923200000}",0.9009249210357666
2,-74.44787917140533,5.053023473172308,"{'type': 'Date', 'value': 1578009600000}",0
3,-74.44787917140533,5.053023473172308,"{'type': 'Date', 'value': 1578096000000}",0
4,-74.44787917140533,5.053023473172308,"{'type': 'Date', 'value': 1578182400000}",0
5,-74.44787917140533,5.053023473172308,"{'type': 'Date', 'value': 1578268800000}",0
6,-74.44787917140533,5.053023473172308,"{'type': 'Date', 'value': 1578355200000}",0
7,-74.44787917140533,5.053023473172308,"{'type': 'Date', 'value': 1578441600000}",0
8,-74.44787917140533,5.053023473172308,"{'type': 'Date', 'value': 1578528000000}",0
9,-74.44787917140533,5.053023473172308,"{'type': 'Date', 'value': 1578614400000}",0
10,-74.44787917140533,5.053023473172308,"{'type': 'Date', 'value': 1578700800000}",0
11,-74.44787917140533,5.053023473172308,"{'type': 'Date', 'value': 1578787200000}",0
12,-74.44787917140533,5.053023473172308,"{'type': 'Date', 'value': 1578873600000}",0
13,-74.44787917140533,5.053023473172308,"{'type': 'Date', 'value': 1578960000000}",0
14,-74.44787917140533,5.053023473172308,"{'type': 'Date', 'value': 1579046400000}",0
15,-74.44787917140533,5.053023473172308,"{'type': 'Date', 'value': 1579132800000}",0
16,-74.44787917140533,5.053023473172308,"{'type': 'Date', 'value': 1579219200000}",0
17,-74.44787917140533,5.053023473172308,"{'type': 'Date', 'value': 1579305600000}",0
18,-74.44787917140533,5.053023473172308,"{'type': 'Date', 'value': 1579392000000}",0
19,-74.44787917140533,5.053023473172308,"{'type': 'Date', 'value': 1579478400000}",9.369640350341797
20,-74.44787917140533,5.053023473172308,"{'type': 'Date', 'value': 1579564800000}",9.973451614379883
21,-74.44787917140533,5.053023473172308,"{'type': 'Date', 'value': 1579651200000}",0.7017545700073242
22,-74.44787917140533,5.053023473172308,"{'type': 'Date', 'value': 1579737600000}",0
23,-74.44787917140533,5.053023473172308,"{'type': 'Date', 'value': 1579824000000}",3.0837855339050293
24,-74.44787917140533,5.053023473172308,"{'type': 'Date', 'value': 1579910400000}",15.813529968261719
25,-74.44787917140533,5.053023473172308,"{'type': 'Date', 'value': 1579996800000}",0
26,-74.44787917140533,5.053023473172308,"{'type': 'Date', 'value': 1580083200000}",0
27,-74.44787917140533,5.053023473172308,"{'type': 'Date', 'value': 1580169600000}",0
28,-74.44787917140533,5.053023473172308,"{'type': 'Date', 'value': 1580256000000}",0
0,-72.20209096110653,5.053023473172308,"{'type': 'Date', 'value': 1577836800000}",0
1,-72.20209096110653,5.053023473172308,"{'type': 'Date', 'value': 1577923200000}",0.1686089038848877
2,-72.20209096110653,5.053023473172308,"{'type': 'Date', 'value': 1578009600000}",0.7169630527496338
3,-72.20209096110653,5.053023473172308,"{'type': 'Date', 'value': 1578096000000}",0
4,-72.20209096110653,5.053023473172308,"{'type': 'Date', 'value': 1578182400000}",0.4995819628238678
5,-72.20209096110653,5.053023473172308,"{'type': 'Date', 'value': 1578268800000}",0
6,-72.20209096110653,5.053023473172308,"{'type': 'Date', 'value': 1578355200000}",0
7,-72.20209096110653,5.053023473172308,"{'type': 'Date', 'value': 1578441600000}",2.8709542751312256
8,-72.20209096110653,5.053023473172308,"{'type': 'Date', 'value': 1578528000000}",0
9,-72.20209096110653,5.053023473172308,"{'type': 'Date', 'value': 1578614400000}",0
10,-72.20209096110653,5.053023473172308,"{'type': 'Date', 'value': 1578700800000}",0.6654942631721497
11,-72.20209096110653,5.053023473172308,"{'type': 'Date', 'value': 1578787200000}",0
12,-72.20209096110653,5.053023473172308,"{'type': 'Date', 'value': 1578873600000}",0
13,-72.20209096110653,5.053023473172308,"{'type': 'Date', 'value': 1578960000000}",0
14,-72.20209096110653,5.053023473172308,"{'type': 'Date', 'value': 1579046400000}",0.17560431361198425
15,-72.20209096110653,5.053023473172308,"{'type': 'Date', 'value': 1579132800000}",0
16,-72.20209096110653,5.053023473172308,"{'type': 'Date', 'value': 1579219200000}",1.8624922037124634
17,-72.20209096110653,5.053023473172308,"{'type': 'Date', 'value': 1579305600000}",0
18,-72.20209096110653,5.053023473172308,"{'type': 'Date', 'value': 1579392000000}",0
19,-72.20209096110653,5.053023473172308,"{'type': 'Date', 'value': 1579478400000}",0.4297991991043091
20,-72.20209096110653,5.053023473172308,"{'type': 'Date', 'value': 1579564800000}",0
21,-72.20209096110653,5.053023473172308,"{'type': 'Date', 'value': 1579651200000}",0
22,-72.20209096110653,5.053023473172308,"{'type': 'Date', 'value': 1579737600000}",0
23,-72.20209096110653,5.053023473172308,"{'type': 'Date', 'value': 1579824000000}",0
24,-72.20209096110653,5.053023473172308,"{'type': 'Date', 'value': 1579910400000}",0
25,-72.20209096110653,5.053023473172308,"{'type': 'Date', 'value': 1579996800000}",0
26,-72.20209096110653,5.053023473172308,"{'type': 'Date', 'value': 1580083200000}",0
27,-72.20209096110653,5.053023473172308,"{'type': 'Date', 'value': 1580169600000}",0
28,-72.20209096110653,5.053023473172308,"{'type': 'Date', 'value': 1580256000000}",0
0,-71.97751214007666,5.053023473172308,"{'type': 'Date', 'value': 1577836800000}",0
1,-71.97751214007666,5.053023473172308,"{'type': 'Date', 'value': 1577923200000}",0
2,-71.97751214007666,5.053023473172308,"{'type': 'Date', 'value': 1578009600000}",0
3,-71.97751214007666,5.053023473172308,"{'type': 'Date', 'value': 1578096000000}",0
4,-71.97751214007666,5.053023473172308,"{'type': 'Date', 'value': 1578182400000}",0
5,-71.97751214007666,5.053023473172308,"{'type': 'Date', 'value': 1578268800000}",0.3448200821876526
6,-71.97751214007666,5.053023473172308,"{'type': 'Date', 'value': 1578355200000}",0
7,-71.97751214007666,5.053023473172308,"{'type': 'Date', 'value': 1578441600000}",0
8,-71.97751214007666,5.053023473172308,"{'type': 'Date', 'value': 1578528000000}",0
9,-71.97751214007666,5.053023473172308,"{'type': 'Date', 'value': 1578614400000}",0
10,-71.97751214007666,5.053023473172308,"{'type': 'Date', 'value': 1578700800000}",2.426957368850708
11,-71.97751214007666,5.053023473172308,"{'type': 'Date', 'value': 1578787200000}",0
12,-71.97751214007666,5.053023473172308,"{'type': 'Date', 'value': 1578873600000}",0
13,-71.97751214007666,5.053023473172308,"{'type': 'Date', 'value': 1578960000000}",0
14,-71.97751214007666,5.053023473172308,"{'type': 'Date', 'value': 1579046400000}",0
15,-71.97751214007666,5.053023473172308,"{'type': 'Date', 'value': 1579132800000}",0
16,-71.97751214007666,5.053023473172308,"{'type': 'Date', 'value': 1579219200000}",0
17,-71.97751214007666,5.053023473172308,"{'type': 'Date', 'value': 1579305600000}",0
18,-71.97751214007666,5.053023473172308,"{'type': 'Date', 'value': 1579392000000}",0
19,-71.97751214007666,5.053023473172308,"{'type': 'Date', 'value': 1579478400000}",0
20,-71.97751214007666,5.053023473172308,"{'type': 'Date', 'value': 1579564800000}",0.6263720393180847
21,-71.97751214007666,5.053023473172308,"{'type': 'Date', 'value': 1579651200000}",0
22,-71.97751214007666,5.053023473172308,"{'type': 'Date', 'value': 1579737600000}",0
23,-71.97751214007666,5.053023473172308,"{'type': 'Date', 'value': 1579824000000}",0.3899969756603241
24,-71.97751214007666,5.053023473172308,"{'type': 'Date', 'value': 1579910400000}",0
25,-71.97751214007666,5.053023473172308,"{'type': 'Date', 'value': 1579996800000}",0
26,-71.97751214007666,5.053023473172308,"{'type': 'Date', 'value': 1580083200000}",0
27,-71.97751214007666,5.053023473172308,"{'type': 'Date', 'value': 1580169600000}",0
28,-71.97751214007666,5.053023473172308,"{'type': 'Date', 'value': 1580256000000}",0
0,-74.67245799243521,5.277602294202189,"{'type': 'Date', 'value': 1577836800000}",0
1,-74.67245799243521,5.277602294202189,"{'type': 'Date', 'value': 1577923200000}",0
2,-74.67245799243521,5.277602294202189,"{'type': 'Date', 'value': 1578009600000}",0
3,-74.67245799243521,5.277602294202189,"{'type': 'Date', 'value': 1578096000000}",0
4,-74.67245799243521,5.277602294202189,"{'type': 'Date', 'value': 1578182400000}",0
5,-74.67245799243521,5.277602294202189,"{'type': 'Date', 'value': 1578268800000}",0
6,-74.67245799243521,5.277602294202189,"{'type': 'Date', 'value': 1578355200000}",0
7,-74.67245799243521,5.277602294202189,"{'type': 'Date', 'value': 1578441600000}",0
8,-74.67245799243521,5.277602294202189,"{'type': 'Date', 'value': 1578528000000}",0
9,-74.67245799243521,5.277602294202189,"{'type': 'Date', 'value': 1578614400000}",0
10,-74.67245799243521,5.277602294202189,"{'type': 'Date', 'value': 1578700800000}",0
11,-74.67245799243521,5.277602294202189,"{'type': 'Date', 'value': 1578787200000}",0
12,-74.67245799243521,5.277602294202189,"{'type': 'Date', 'value': 1578873600000}",0
13,-74.67245799243521,5.277602294202189,"{'type': 'Date', 'value': 1578960000000}",0
14,-74.67245799243521,5.277602294202189,"{'type': 'Date', 'value': 1579046400000}",0
15,-74.67245799243521,5.277602294202189,"{'type': 'Date', 'value': 1579132800000}",0
16,-74.67245799243521,5.277602294202189,"{'type': 'Date', 'value': 1579219200000}",0
17,-74.67245799243521,5.277602294202189,"{'type': 'Date', 'value': 1579305600000}",0
18,-74.67245799243521,5.277602294202189,"{'type': 'Date', 'value': 1579392000000}",0.8497245907783508
19,-74.67245799243521,5.277602294202189,"{'type': 'Date', 'value': 1579478400000}",14.110954284667969
20,-74.67245799243521,5.277602294202189,"{'type': 'Date', 'value': 1579564800000}",32.58079528808594
21,-74.67245799243521,5.277602294202189,"{'type': 'Date', 'value': 1579651200000}",0
22,-74.67245799243521,5.277602294202189,"{'type': 'Date', 'value': 1579737600000}",0
23,-74.67245799243521,5.277602294202189,"{'type': 'Date', 'value': 1579824000000}",0
24,-74.67245799243521,5.277602294202189,"{'type': 'Date', 'value': 1579910400000}",0
25,-74.67245799243521,5.277602294202189,"{'type': 'Date', 'value': 1579996800000}",0
26,-74.67245799243521,5.277602294202189,"{'type': 'Date', 'value': 1580083200000}",0
27,-74.67245799243521,5.277602294202189,"{'type': 'Date', 'value': 1580169600000}",0
28,-74.67245799243521,5.277602294202189,"{'type': 'Date', 'value': 1580256000000}",0
0,-74.44787917140533,5.277602294202189,"{'type': 'Date', 'value': 1577836800000}",0
1,-74.44787917140533,5.277602294202189,"{'type': 'Date', 'value': 1577923200000}",0
2,-74.44787917140533,5.277602294202189,"{'type': 'Date', 'value': 1578009600000}",0
3,-74.44787917140533,5.277602294202189,"{'type': 'Date', 'value': 1578096000000}",0
4,-74.44787917140533,5.277602294202189,"{'type': 'Date', 'value': 1578182400000}",0
5,-74.44787917140533,5.277602294202189,"{'type': 'Date', 'value': 1578268800000}",0
6,-74.44787917140533,5.277602294202189,"{'type': 'Date', 'value': 1578355200000}",0
7,-74.44787917140533,5.277602294202189,"{'type': 'Date', 'value': 1578441600000}",0
8,-74.44787917140533,5.277602294202189,"{'type': 'Date', 'value': 1578528000000}",0
9,-74.44787917140533,5.277602294202189,"{'type': 'Date', 'value': 1578614400000}",0
10,-74.44787917140533,5.277602294202189,"{'type': 'Date', 'value': 1578700800000}",0
11,-74.44787917140533,5.277602294202189,"{'type': 'Date', 'value': 1578787200000}",0
12,-74.44787917140533,5.277602294202189,"{'type': 'Date', 'value': 1578873600000}",0
13,-74.44787917140533,5.277602294202189,"{'type': 'Date', 'value': 1578960000000}",0
14,-74.44787917140533,5.277602294202189,"{'type': 'Date', 'value': 1579046400000}",0
15,-74.44787917140533,5.277602294202189,"{'type': 'Date', 'value': 1579132800000}",0
16,-74.44787917140533,5.277602294202189,"{'type': 'Date', 'value': 1579219200000}",0
17,-74.44787917140533,5.277602294202189,"{'type': 'Date', 'value': 1579305600000}",0
18,-74.44787917140533,5.277602294202189,"{'type': 'Date', 'value': 1579392000000}",0
19,-74.44787917140533,5.277602294202189,"{'type': 'Date', 'value': 1579478400000}",12.875003814697266
20,-74.44787917140533,5.277602294202189,"{'type': 'Date', 'value': 1579564800000}",22.2088680267334
21,-74.44787917140533,5.277602294202189,"{'type': 'Date', 'value': 1579651200000}",1.7251780033111572
22,-74.44787917140533,5.277602294202189,"{'type': 'Date', 'value': 1579737600000}",0
23,-74.44787917140533,5.277602294202189,"{'type': 'Date', 'value': 1579824000000}",0.9545749425888062
24,-74.44787917140533,5.277602294202189,"{'type': 'Date', 'value': 1579910400000}",2.505221128463745
25,-74.44787917140533,5.277602294202189,"{'type': 'Date', 'value': 1579996800000}",0
26,-74.44787917140533,5.277602294202189,"{'type': 'Date', 'value': 1580083200000}",0
27,-74.44787917140533,5.277602294202189,"{'type': 'Date', 'value': 1580169600000}",0
28,-74.44787917140533,5.277602294202189,"{'type': 'Date', 'value': 1580256000000}",0
0,-74.22330035037545,5.277602294202189,"{'type': 'Date', 'value': 1577836800000}",0
1,-74.22330035037545,5.277602294202189,"{'type': 'Date', 'value': 1577923200000}",0
2,-74.22330035037545,5.277602294202189,"{'type': 'Date', 'value': 1578009600000}",0
3,-74.22330035037545,5.277602294202189,"{'type': 'Date', 'value': 1578096000000}",0
4,-74.22330035037545,5.277602294202189,"{'type': 'Date', 'value': 1578182400000}",0
5,-74.22330035037545,5.277602294202189,"{'type': 'Date', 'value': 1578268800000}",0
6,-74.22330035037545,5.277602294202189,"{'type': 'Date', 'value': 1578355200000}",0
7,-74.22330035037545,5.277602294202189,"{'type': 'Date', 'value': 1578441600000}",0
8,-74.22330035037545,5.277602294202189,"{'type': 'Date', 'value': 1578528000000}",0
9,-74.22330035037545,5.277602294202189,"{'type': 'Date', 'value': 1578614400000}",0
10,-74.22330035037545,5.277602294202189,"{'type': 'Date', 'value': 1578700800000}",0
11,-74.22330035037545,5.277602294202189,"{'type': 'Date', 'value': 1578787200000}",0
12,-74.22330035037545,5.277602294202189,"{'type': 'Date', 'value': 1578873600000}",0
13,-74.22330035037545,5.277602294202189,"{'type': 'Date', 'value': 1578960000000}",0
14,-74.22330035037545,5.277602294202189,"{'type': 'Date', 'value': 1579046400000}",0
15,-74.22330035037545,5.277602294202189,"{'type': 'Date', 'value': 1579132800000}",0
16,-74.22330035037545,5.277602294202189,"{'type': 'Date', 'value': 1579219200000}",0
17,-74.22330035037545,5.277602294202189,"{'type': 'Date', 'value': 1579305600000}",0
18,-74.22330035037545,5.277602294202189,"{'type': 'Date', 'value': 1579392000000}",0
19,-74.22330035037545,5.277602294202189,"{'type': 'Date', 'value': 1579478400000}",13.70177936553955
20,-74.22330035037545,5.277602294202189,"{'type': 'Date', 'value': 1579564800000}",17.85936737060547
21,-74.22330035037545,5.277602294202189,"{'type': 'Date', 'value': 1579651200000}",1.8944904804229736
22,-74.22330035037545,5.277602294202189,"{'type': 'Date', 'value': 1579737600000}",0
23,-74.22330035037545,5.277602294202189,"{'type': 'Date', 'value': 1579824000000}",1.1910955905914307
24,-74.22330035037545,5.277602294202189,"{'type': 'Date', 'value': 1579910400000}",12.371362686157227
25,-74.22330035037545,5.277602294202189,"{'type': 'Date', 'value': 1579996800000}",0
26,-74.22330035037545,5.277602294202189,"{'type': 'Date', 'value': 1580083200000}",0
27,-74.22330035037545,5.277602294202189,"{'type': 'Date', 'value': 1580169600000}",0
28,-74.22330035037545,5.277602294202189,"{'type': 'Date', 'value': 1580256000000}",0
0,-73.99872152934557,5.277602294202189,"{'type': 'Date', 'value': 1577836800000}",0.5455470085144043
1,-73.99872152934557,5.277602294202189,"{'type': 'Date', 'value': 1577923200000}",0
2,-73.99872152934557,5.277602294202189,"{'type': 'Date', 'value': 1578009600000}",0
3,-73.99872152934557,5.277602294202189,"{'type': 'Date', 'value': 1578096000000}",0
4,-73.99872152934557,5.277602294202189,"{'type': 'Date', 'value': 1578182400000}",0
5,-73.99872152934557,5.277602294202189,"{'type': 'Date', 'value': 1578268800000}",0
6,-73.99872152934557,5.277602294202189,"{'type': 'Date', 'value': 1578355200000}",0
7,-73.99872152934557,5.277602294202189,"{'type': 'Date', 'value': 1578441600000}",0
8,-73.99872152934557,5.277602294202189,"{'type': 'Date', 'value': 1578528000000}",0
9,-73.99872152934557,5.277602294202189,"{'type': 'Date', 'value': 1578614400000}",0
10,-73.99872152934557,5.277602294202189,"{'type': 'Date', 'value': 1578700800000}",0
11,-73.99872152934557,5.277602294202189,"{'type': 'Date', 'value': 1578787200000}",0
12,-73.99872152934557,5.277602294202189,"{'type': 'Date', 'value': 1578873600000}",0
13,-73.99872152934557,5.277602294202189,"{'type': 'Date', 'value': 1578960000000}",0
14,-73.99872152934557,5.277602294202189,"{'type': 'Date', 'value': 1579046400000}",0
15,-73.99872152934557,5.277602294202189,"{'type': 'Date', 'value': 1579132800000}",0
16,-73.99872152934557,5.277602294202189,"{'type': 'Date', 'value': 1579219200000}",0
17,-73.99872152934557,5.277602294202189,"{'type': 'Date', 'value': 1579305600000}",0
18,-73.99872152934557,5.277602294202189,"{'type': 'Date', 'value': 1579392000000}",0
19,-73.99872152934557,5.277602294202189,"{'type': 'Date', 'value': 1579478400000}",13.229471206665039
20,-73.99872152934557,5.277602294202189,"{'type': 'Date', 'value': 1579564800000}",4.828470230102539
21,-73.99872152934557,5.277602294202189,"{'type': 'Date', 'value': 1579651200000}",4.828470230102539
22,-73.99872152934557,5.277602294202189,"{'type': 'Date', 'value': 1579737600000}",0
23,-73.99872152934557,5.277602294202189,"{'type': 'Date', 'value': 1579824000000}",7.841619968414307
24,-73.99872152934557,5.277602294202189,"{'type': 'Date', 'value': 1579910400000}",10.323092460632324
25,-73.99872152934557,5.277602294202189,"{'type': 'Date', 'value': 1579996800000}",0
26,-73.99872152934557,5.277602294202189,"{'type': 'Date', 'value': 1580083200000}",1.9408642053604126
27,-73.99872152934557,5.277602294202189,"{'type': 'Date', 'value': 1580169600000}",0
28,-73.99872152934557,5.277602294202189,"{'type': 'Date', 'value': 1580256000000}",0
0,-72.6512486031663,5.277602294202189,"{'type': 'Date', 'value': 1577836800000}",0
1,-72.6512486031663,5.277602294202189,"{'type': 'Date', 'value': 1577923200000}",0
2,-72.6512486031663,5.277602294202189,"{'type': 'Date', 'value': 1578009600000}",0
3,-72.6512486031663,5.277602294202189,"{'type': 'Date', 'value': 1578096000000}",0
4,-72.6512486031663,5.277602294202189,"{'type': 'Date', 'value': 1578182400000}",0
5,-72.6512486031663,5.277602294202189,"{'type': 'Date', 'value': 1578268800000}",0.4398561120033264
6,-72.6512486031663,5.277602294202189,"{'type': 'Date', 'value': 1578355200000}",0
7,-72.6512486031663,5.277602294202189,"{'type': 'Date', 'value': 1578441600000}",0
8,-72.6512486031663,5.277602294202189,"{'type': 'Date', 'value': 1578528000000}",0.48706182837486267
9,-72.6512486031663,5.277602294202189,"{'type': 'Date', 'value': 1578614400000}",0
10,-72.6512486031663,5.277602294202189,"{'type': 'Date', 'value': 1578700800000}",0
11,-72.6512486031663,5.277602294202189,"{'type': 'Date', 'value': 1578787200000}",0
12,-72.6512486031663,5.277602294202189,"{'type': 'Date', 'value': 1578873600000}",0
13,-72.6512486031663,5.277602294202189,"{'type': 'Date', 'value': 1578960000000}",0
14,-72.6512486031663,5.277602294202189,"{'type': 'Date', 'value': 1579046400000}",0.7372314929962158
15,-72.6512486031663,5.277602294202189,"{'type': 'Date', 'value': 1579132800000}",0
16,-72.6512486031663,5.277602294202189,"{'type': 'Date', 'value': 1579219200000}",0.9548497796058655
17,-72.6512486031663,5.277602294202189,"{'type': 'Date', 'value': 1579305600000}",0
18,-72.6512486031663,5.277602294202189,"{'type': 'Date', 'value': 1579392000000}",0
19,-72.6512486031663,5.277602294202189,"{'type': 'Date', 'value': 1579478400000}",0
20,-72.6512486031663,5.277602294202189,"{'type': 'Date', 'value': 1579564800000}",16.17420768737793
21,-72.6512486031663,5.277602294202189,"{'type': 'Date', 'value': 1579651200000}",0
22,-72.6512486031663,5.277602294202189,"{'type': 'Date', 'value': 1579737600000}",0
23,-72.6512486031663,5.277602294202189,"{'type': 'Date', 'value': 1579824000000}",0
24,-72.6512486031663,5.277602294202189,"{'type': 'Date', 'value': 1579910400000}",0
25,-72.6512486031663,5.277602294202189,"{'type': 'Date', 'value': 1579996800000}",0
